data,n,m,seed,method,F,Fhat,hit,gap,agree_zhat,time,R_tm
tone,150,12,12,vote,0.9051908422296275,0.9028887332018307,False,0.0025497150901785393,0.94,0.08772740799997791,398
tone,150,12,12,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08784102900006019,398
tone,150,12,12,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08983167799999592,398
tone,150,12,12,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07494082199997365,398
tone,150,12,12,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09599349600000551,398
tone,150,12,12,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.18365156099997648,398
tone,150,12,12,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0013052159999915602,398
tone,150,12,12,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08786640299996407,398
tone,150,12,12,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0029944890000024316,398
tone,150,12,13,vote,0.9066012907791681,0.9028887332018307,False,0.004111866103558404,0.92,0.08878904300001977,348
tone,150,12,13,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08889289500001496,348
tone,150,12,13,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08934124900002871,348
tone,150,12,13,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08154592299996466,348
tone,150,12,13,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.11452440099998284,348
tone,150,12,13,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.23002800900002285,348
tone,150,12,13,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0013765369999987342,348
tone,150,12,13,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0889898209999842,348
tone,150,12,13,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0029608479999865267,348
tone,150,12,14,vote,0.9089331808087664,0.9028887332018307,False,0.006694565326450297,0.8866666666666667,0.09551845399994363,439
tone,150,12,14,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.0957477069999868,439
tone,150,12,14,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0946382930000027,439
tone,150,12,14,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08179038500003344,439
tone,150,12,14,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.11436305199998742,439
tone,150,12,14,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.19252484399999048,439
tone,150,12,14,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0012776430000371874,439
tone,150,12,14,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09588315899998179,439
tone,150,12,14,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.002847911000003478,439
tone,150,12,15,vote,0.9062645019017115,0.9028887332018307,False,0.0037388534995996814,0.9,0.0862602769999512,392
tone,150,12,15,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08636298599998327,392
tone,150,12,15,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08412775000005013,392
tone,150,12,15,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.0769076579999819,392
tone,150,12,15,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.10035877799998616,392
tone,150,12,15,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.18833764000004294,392
tone,150,12,15,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0011972570000011729,392
tone,150,12,15,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08664024699999118,392
tone,150,12,15,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0028632070000185195,392
tone,150,12,16,vote,0.9043613680370441,0.9028887332018307,False,0.0016310258186422733,0.9533333333333334,0.08695877399998153,390
tone,150,12,16,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08706115300003603,390
tone,150,12,16,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08640849500000058,390
tone,150,12,16,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07464590299997553,390
tone,150,12,16,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09817570800004205,390
tone,150,12,16,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.1882806730000084,390
tone,150,12,16,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0012028259999965485,390
tone,150,12,16,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.087195295000015,390
tone,150,12,16,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0029060190000222974,390
tone,150,12,17,vote,0.9043613680370441,0.9028887332018307,False,0.0016310258186422733,0.9533333333333334,0.08879405400000451,397
tone,150,12,17,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08889816100003145,397
tone,150,12,17,param+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08684600000003684,397
tone,150,12,17,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07539467499998409,397
tone,150,12,17,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.10492097899998498,397
tone,150,12,17,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.20006959999994933,397
